freq,sex,indic_se,isco08,sizeclas,nace_r2,unit,geo\TIME_PERIOD,2022
A,F,HOL,OC7,GE10,R,NR,BG,
A,F,HOL,OC7,GE10,R,NR,CH,18.0
A,F,HOL,OC7,GE10,R,NR,CY,
A,F,HOL,OC7,GE10,R,NR,CZ,
A,F,HOL,OC7,GE10,R,NR,DE,29.0
A,F,HOL,OC7,GE10,R,NR,DK,
A,F,HOL,OC7,GE10,R,NR,EA19,26.0
A,F,HOL,OC7,GE10,R,NR,EA20,26.0
A,F,HOL,OC7,GE10,R,NR,EE,24.0
A,F,HOL,OC7,GE10,R,NR,EL,
A,F,HOL,OC7,GE10,R,NR,ES,
A,F,HOL,OC7,GE10,R,NR,EU27_2020,26.0
A,F,HOL,OC7,GE10,R,NR,FI,25.0
A,F,HOL,OC7,GE10,R,NR,FR,
A,F,HOL,OC7,GE10,R,NR,HR,27.0
A,F,HOL,OC7,GE10,R,NR,HU,
A,F,HOL,OC7,GE10,R,NR,IE,
A,F,HOL,OC7,GE10,R,NR,IT,
A,F,HOL,OC7,GE10,R,NR,LT,
A,F,HOL,OC7,GE10,R,NR,LV,
A,F,HOL,OC7,GE10,R,NR,MT,
A,F,HOL,OC7,GE10,R,NR,NL,
A,F,HOL,OC7,GE10,R,NR,NO,21.0
A,F,HOL,OC7,GE10,R,NR,PL,
A,F,HOL,OC7,GE10,R,NR,PT,
A,F,HOL,OC7,GE10,R,NR,RO,
A,F,HOL,OC7,GE10,R,NR,RS,24.0
A,F,HOL,OC7,GE10,R,NR,SE,
A,F,HOL,OC7,GE10,R,NR,SI,
A,F,HOL,OC7,GE10,R,NR,SK,
A,F,HOL,OC7,GE10,S,NR,AL,21.0
A,F,HOL,OC7,GE10,S,NR,AT,
A,F,HOL,OC7,GE10,S,NR,BA,
A,F,HOL,OC7,GE10,S,NR,BE,
A,F,HOL,OC7,GE10,S,NR,BG,
A,F,HOL,OC7,GE10,S,NR,CH,17.0
A,F,HOL,OC7,GE10,S,NR,CZ,27.0
A,F,HOL,OC7,GE10,S,NR,DE,23.0
A,F,HOL,OC7,GE10,S,NR,DK,24.0
A,F,HOL,OC7,GE10,S,NR,EA19,24.0
A,F,HOL,OC7,GE10,S,NR,EA20,24.0
A,F,HOL,OC7,GE10,S,NR,EE,
A,F,HOL,OC7,GE10,S,NR,EL,
A,F,HOL,OC7,GE10,S,NR,ES,23.0
A,F,HOL,OC7,GE10,S,NR,EU27_2020,24.0
A,F,HOL,OC7,GE10,S,NR,FI,
A,F,HOL,OC7,GE10,S,NR,FR,
A,F,HOL,OC7,GE10,S,NR,HR,
A,F,HOL,OC7,GE10,S,NR,HU,
A,F,HOL,OC7,GE10,S,NR,IE,
A,F,HOL,OC7,GE10,S,NR,IT,21.0
A,F,HOL,OC7,GE10,S,NR,LT,
A,F,HOL,OC7,GE10,S,NR,LV,
A,F,HOL,OC7,GE10,S,NR,MT,
A,F,HOL,OC7,GE10,S,NR,NL,
A,F,HOL,OC7,GE10,S,NR,NO,
A,F,HOL,OC7,GE10,S,NR,PL,
A,F,HOL,OC7,GE10,S,NR,PT,23.0
A,F,HOL,OC7,GE10,S,NR,RO,
A,F,HOL,OC7,GE10,S,NR,RS,
A,F,HOL,OC7,GE10,S,NR,SE,
A,F,HOL,OC7,GE10,S,NR,SI,
A,F,HOL,OC7,GE10,S,NR,SK,
A,F,HOL,OC7,TOTAL,B,NR,BG,32.0
A,F,HOL,OC7,TOTAL,B,NR,CZ,28.0
A,F,HOL,OC7,TOTAL,B,NR,PL,26.0
A,F,HOL,OC7,TOTAL,B-E,NR,AL,22.0
A,F,HOL,OC7,TOTAL,B-E,NR,BG,23.0
A,F,HOL,OC7,TOTAL,B-E,NR,CH,22.0
A,F,HOL,OC7,TOTAL,B-E,NR,CZ,25.0
A,F,HOL,OC7,TOTAL,B-E,NR,DE,26.0
A,F,HOL,OC7,TOTAL,B-E,NR,EE,22.0
A,F,HOL,OC7,TOTAL,B-E,NR,ES,23.0
A,F,HOL,OC7,TOTAL,B-E,NR,IS,25.0
A,F,HOL,OC7,TOTAL,B-E,NR,LV,21.0
A,F,HOL,OC7,TOTAL,B-E,NR,NL,19.0
A,F,HOL,OC7,TOTAL,B-E,NR,NO,24.0
A,F,HOL,OC7,TOTAL,B-E,NR,PL,25.0
A,F,HOL,OC7,TOTAL,B-E,NR,SK,27.0
A,F,HOL,OC7,TOTAL,B-F,NR,AL,22.0
A,F,HOL,OC7,TOTAL,B-F,NR,BG,23.0
A,F,HOL,OC7,TOTAL,B-F,NR,CH,22.0
A,F,HOL,OC7,TOTAL,B-F,NR,CZ,25.0
A,F,HOL,OC7,TOTAL,B-F,NR,DE,25.0
A,F,HOL,OC7,TOTAL,B-F,NR,EE,21.0
A,F,HOL,OC7,TOTAL,B-F,NR,ES,23.0
A,F,HOL,OC7,TOTAL,B-F,NR,IS,25.0
A,F,HOL,OC7,TOTAL,B-F,NR,LV,21.0
A,F,HOL,OC7,TOTAL,B-F,NR,NL,19.0
A,F,HOL,OC7,TOTAL,B-F,NR,NO,24.0
A,F,HOL,OC7,TOTAL,B-F,NR,PL,25.0
A,F,HOL,OC7,TOTAL,B-F,NR,SK,27.0
A,F,HOL,OC7,TOTAL,B-N,NR,AL,22.0
A,F,HOL,OC7,TOTAL,B-N,NR,BG,23.0
A,F,HOL,OC7,TOTAL,B-N,NR,CH,21.0
A,F,HOL,OC7,TOTAL,B-N,NR,DE,25.0
A,F,HOL,OC7,TOTAL,B-N,NR,ES,23.0
A,F,HOL,OC7,TOTAL,B-N,NR,IS,26.0
A,F,HOL,OC7,TOTAL,B-N,NR,LV,21.0
A,F,HOL,OC7,TOTAL,B-N,NR,NL,17.0
A,F,HOL,OC7,TOTAL,B-N,NR,NO,24.0
A,F,HOL,OC7,TOTAL,B-N,NR,PL,25.0
A,F,HOL,OC7,TOTAL,B-N,NR,SK,27.0
A,F,HOL,OC7,TOTAL,B-S,NR,AL,22.0
A,F,HOL,OC7,TOTAL,B-S,NR,BG,23.0
A,F,HOL,OC7,TOTAL,B-S,NR,CH,20.0
A,F,HOL,OC7,TOTAL,B-S,NR,DE,25.0
A,F,HOL,OC7,TOTAL,B-S,NR,ES,23.0
A,F,HOL,OC7,TOTAL,B-S,NR,IS,26.0
A,F,HOL,OC7,TOTAL,B-S,NR,LV,21.0
A,F,HOL,OC7,TOTAL,B-S,NR,NL,16.0
A,F,HOL,OC7,TOTAL,B-S,NR,NO,24.0
A,F,HOL,OC7,TOTAL,B-S,NR,PL,25.0
A,F,HOL,OC7,TOTAL,B-S,NR,SK,27.0
A,F,HOL,OC7,TOTAL,B-S_X_O,NR,AL,22.0
A,F,HOL,OC7,TOTAL,B-S_X_O,NR,BG,23.0
A,F,HOL,OC7,TOTAL,B-S_X_O,NR,CH,20.0
A,F,HOL,OC7,TOTAL,B-S_X_O,NR,DE,25.0
A,F,HOL,OC7,TOTAL,B-S_X_O,NR,ES,23.0
A,F,HOL,OC7,TOTAL,B-S_X_O,NR,IS,26.0
A,F,HOL,OC7,TOTAL,B-S_X_O,NR,LV,21.0
A,F,HOL,OC7,TOTAL,B-S_X_O,NR,NL,16.0
A,F,HOL,OC7,TOTAL,B-S_X_O,NR,NO,23.0
A,F,HOL,OC7,TOTAL,B-S_X_O,NR,PL,25.0
A,F,HOL,OC7,TOTAL,B-S_X_O,NR,SK,27.0
A,F,HOL,OC7,TOTAL,C,NR,AL,22.0
A,F,HOL,OC7,TOTAL,C,NR,BG,23.0
A,F,HOL,OC7,TOTAL,C,NR,CH,22.0
A,F,HOL,OC7,TOTAL,C,NR,CY,22.0
A,F,HOL,OC7,TOTAL,C,NR,CZ,25.0
A,F,HOL,OC7,TOTAL,C,NR,DE,26.0
A,F,HOL,OC7,TOTAL,C,NR,EE,22.0
A,F,HOL,OC7,TOTAL,C,NR,ES,23.0
A,F,HOL,OC7,TOTAL,C,NR,IS,25.0
A,F,HOL,OC7,TOTAL,C,NR,LT,23.0
A,F,HOL,OC7,TOTAL,C,NR,LV,21.0
A,F,HOL,OC7,TOTAL,C,NR,NL,19.0
A,F,HOL,OC7,TOTAL,C,NR,NO,24.0
A,F,HOL,OC7,TOTAL,C,NR,PL,25.0
A,F,HOL,OC7,TOTAL,C,NR,SI,27.0
A,F,HOL,OC7,TOTAL,C,NR,SK,27.0
A,F,HOL,OC7,TOTAL,D,NR,BG,30.0
A,F,HOL,OC7,TOTAL,D,NR,CZ,24.0
A,F,HOL,OC7,TOTAL,D,NR,DE,26.0
A,F,HOL,OC7,TOTAL,D,NR,LV,22.0
A,F,HOL,OC7,TOTAL,D,NR,NO,24.0
A,F,HOL,OC7,TOTAL,E,NR,BG,27.0
A,F,HOL,OC7,TOTAL,E,NR,CZ,27.0
A,F,HOL,OC7,TOTAL,E,NR,DE,27.0
A,F,HOL,OC7,TOTAL,E,NR,ES,24.0
A,F,HOL,OC7,TOTAL,E,NR,LV,21.0
A,F,HOL,OC7,TOTAL,F,NR,BG,21.0
A,F,HOL,OC7,TOTAL,F,NR,CH,20.0
A,F,HOL,OC7,TOTAL,F,NR,CZ,23.0
A,F,HOL,OC7,TOTAL,F,NR,DE,21.0
A,F,HOL,OC7,TOTAL,F,NR,EE,17.0
A,F,HOL,OC7,TOTAL,F,NR,LT,20.0
A,F,HOL,OC7,TOTAL,F,NR,NO,25.0
A,F,HOL,OC7,TOTAL,F,NR,SI,25.0
A,F,HOL,OC7,TOTAL,F,NR,SK,26.0
A,F,HOL,OC7,TOTAL,G,NR,AL,23.0
A,F,HOL,OC7,TOTAL,G,NR,BG,21.0
A,F,HOL,OC7,TOTAL,G,NR,CH,18.0
A,F,HOL,OC7,TOTAL,G,NR,CY,25.0
A,F,HOL,OC7,TOTAL,G,NR,CZ,24.0
A,F,HOL,OC7,TOTAL,G,NR,DE,25.0
A,F,HOL,OC7,TOTAL,G,NR,ES,22.0
A,F,HOL,OC7,TOTAL,G,NR,IE,20.0
A,F,HOL,OC7,TOTAL,G,NR,IS,28.0
A,F,HOL,OC7,TOTAL,G,NR,LT,25.0
A,F,HOL,OC7,TOTAL,G,NR,NL,14.0
A,F,HOL,OC7,TOTAL,G,NR,NO,22.0
A,F,HOL,OC7,TOTAL,G,NR,PL,24.0
A,F,HOL,OC7,TOTAL,G,NR,SI,28.0
A,F,HOL,OC7,TOTAL,G,NR,SK,26.0
A,F,HOL,OC7,TOTAL,G-J,NR,AL,23.0
A,F,HOL,OC7,TOTAL,G-J,NR,BG,21.0
A,F,HOL,OC7,TOTAL,G-J,NR,CH,18.0
A,F,HOL,OC7,TOTAL,G-J,NR,CZ,24.0
A,F,HOL,OC7,TOTAL,G-J,NR,DE,25.0
A,F,HOL,OC7,TOTAL,G-J,NR,EE,20.0
A,F,HOL,OC7,TOTAL,G-J,NR,ES,23.0
A,F,HOL,OC7,TOTAL,G-J,NR,IE,20.0
A,F,HOL,OC7,TOTAL,G-J,NR,IS,29.0
A,F,HOL,OC7,TOTAL,G-J,NR,LT,25.0
A,F,HOL,OC7,TOTAL,G-J,NR,LV,21.0
A,F,HOL,OC7,TOTAL,G-J,NR,NL,14.0
A,F,HOL,OC7,TOTAL,G-J,NR,NO,23.0
A,F,HOL,OC7,TOTAL,G-J,NR,PL,24.0
A,F,HOL,OC7,TOTAL,G-J,NR,SI,27.0
A,F,HOL,OC7,TOTAL,G-J,NR,SK,26.0
A,F,HOL,OC7,TOTAL,G-S,NR,AL,23.0
A,F,HOL,OC7,TOTAL,G-S,NR,BG,22.0
A,F,HOL,OC7,TOTAL,G-S,NR,CH,18.0
A,F,HOL,OC7,TOTAL,G-S,NR,DE,25.0
A,F,HOL,OC7,TOTAL,G-S,NR,ES,23.0
A,F,HOL,OC7,TOTAL,G-S,NR,IS,29.0
A,F,HOL,OC7,TOTAL,G-S,NR,LV,21.0
A,F,HOL,OC7,TOTAL,G-S,NR,NL,15.0
A,F,HOL,OC7,TOTAL,G-S,NR,NO,23.0
A,F,HOL,OC7,TOTAL,G-S,NR,PL,23.0
A,F,HOL,OC7,TOTAL,G-S,NR,SI,27.0
A,F,HOL,OC7,TOTAL,G-S,NR,SK,26.0
A,F,HOL,OC7,TOTAL,G-S_X_O,NR,AL,23.0
A,F,HOL,OC7,TOTAL,G-S_X_O,NR,BG,22.0
A,F,HOL,OC7,TOTAL,G-S_X_O,NR,CH,18.0
A,F,HOL,OC7,TOTAL,G-S_X_O,NR,DE,25.0
A,F,HOL,OC7,TOTAL,G-S_X_O,NR,ES,23.0
A,F,HOL,OC7,TOTAL,G-S_X_O,NR,IS,29.0
A,F,HOL,OC7,TOTAL,G-S_X_O,NR,LV,21.0
A,F,HOL,OC7,TOTAL,G-S_X_O,NR,NL,15.0
A,F,HOL,OC7,TOTAL,G-S_X_O,NR,NO,22.0
A,F,HOL,OC7,TOTAL,G-S_X_O,NR,PL,23.0
A,F,HOL,OC7,TOTAL,G-S_X_O,NR,SI,27.0
A,F,HOL,OC7,TOTAL,G-S_X_O,NR,SK,26.0
A,F,HOL,OC7,TOTAL,H,NR,BG,24.0
A,F,HOL,OC7,TOTAL,H,NR,CH,24.0
A,F,HOL,OC7,TOTAL,H,NR,CZ,27.0
A,F,HOL,OC7,TOTAL,H,NR,DE,27.0
A,F,HOL,OC7,TOTAL,H,NR,LV,22.0
A,F,HOL,OC7,TOTAL,H,NR,NL,17.0
A,F,HOL,OC7,TOTAL,H,NR,NO,25.0
A,F,HOL,OC7,TOTAL,H,NR,PL,23.0
A,F,HOL,OC7,TOTAL,H,NR,SK,25.0
A,F,HOL,OC7,TOTAL,I,NR,CH,26.0
A,F,HOL,OC7,TOTAL,I,NR,CZ,24.0
A,F,HOL,OC7,TOTAL,I,NR,DE,24.0
A,F,HOL,OC7,TOTAL,I,NR,EE,19.0
A,F,HOL,OC7,TOTAL,I,NR,LT,24.0
A,F,HOL,OC7,TOTAL,I,NR,NO,24.0
A,F,HOL,OC7,TOTAL,I,NR,SI,26.0
A,F,HOL,OC7,TOTAL,J,NR,CH,19.0
A,F,HOL,OC7,TOTAL,J,NR,DE,24.0
A,F,HOL,OC7,TOTAL,J,NR,ES,22.0
A,F,HOL,OC7,TOTAL,J,NR,LV,21.0
A,F,HOL,OC7,TOTAL,J,NR,NO,25.0
A,F,HOL,OC7,TOTAL,J,NR,PL,25.0
A,F,HOL,OC7,TOTAL,K-N,NR,AL,26.0
A,F,HOL,OC7,TOTAL,K-N,NR,BG,21.0
A,F,HOL,OC7,TOTAL,K-N,NR,CH,18.0
A,F,HOL,OC7,TOTAL,K-N,NR,DE,26.0
A,F,HOL,OC7,TOTAL,K-N,NR,ES,22.0
A,F,HOL,OC7,TOTAL,K-N,NR,LV,21.0
A,F,HOL,OC7,TOTAL,K-N,NR,NL,16.0
A,F,HOL,OC7,TOTAL,K-N,NR,NO,24.0
A,F,HOL,OC7,TOTAL,K-N,NR,PL,21.0
A,F,HOL,OC7,TOTAL,K-N,NR,SI,21.0
A,F,HOL,OC7,TOTAL,K-N,NR,SK,24.0
A,F,HOL,OC7,TOTAL,L,NR,DE,20.0
A,F,HOL,OC7,TOTAL,M,NR,BG,20.0
A,F,HOL,OC7,TOTAL,M,NR,CH,17.0
A,F,HOL,OC7,TOTAL,M,NR,CZ,22.0
A,F,HOL,OC7,TOTAL,M,NR,DE,24.0
A,F,HOL,OC7,TOTAL,M,NR,ES,24.0
A,F,HOL,OC7,TOTAL,M,NR,LV,21.0
A,F,HOL,OC7,TOTAL,M,NR,NL,18.0
A,F,HOL,OC7,TOTAL,M,NR,NO,24.0
A,F,HOL,OC7,TOTAL,N,NR,BG,23.0
A,F,HOL,OC7,TOTAL,N,NR,CH,17.0
A,F,HOL,OC7,TOTAL,N,NR,CZ,22.0
A,F,HOL,OC7,TOTAL,N,NR,DE,27.0
A,F,HOL,OC7,TOTAL,N,NR,EE,19.0
A,F,HOL,OC7,TOTAL,N,NR,ES,21.0
A,F,HOL,OC7,TOTAL,N,NR,NL,16.0
A,F,HOL,OC7,TOTAL,N,NR,NO,23.0
A,F,HOL,OC7,TOTAL,N,NR,PL,22.0
A,F,HOL,OC7,TOTAL,N,NR,SI,23.0
A,F,HOL,OC7,TOTAL,N,NR,SK,25.0
A,F,HOL,OC7,TOTAL,O,NR,CH,17.0
A,F,HOL,OC7,TOTAL,O,NR,CZ,25.0
A,F,HOL,OC7,TOTAL,O,NR,ES,24.0
A,F,HOL,OC7,TOTAL,O,NR,SK,33.0
A,F,HOL,OC7,TOTAL,O-S,NR,AL,23.0
A,F,HOL,OC7,TOTAL,O-S,NR,BG,26.0
A,F,HOL,OC7,TOTAL,O-S,NR,CH,17.0
A,F,HOL,OC7,TOTAL,O-S,NR,CZ,27.0
A,F,HOL,OC7,TOTAL,O-S,NR,DE,22.0
A,F,HOL,OC7,TOTAL,O-S,NR,EE,22.0
A,F,HOL,OC7,TOTAL,O-S,NR,ES,25.0
A,F,HOL,OC7,TOTAL,O-S,NR,LT,22.0
A,F,HOL,OC7,TOTAL,O-S,NR,LV,22.0
A,F,HOL,OC7,TOTAL,O-S,NR,NL,14.0
A,F,HOL,OC7,TOTAL,O-S,NR,NO,22.0
A,F,HOL,OC7,TOTAL,O-S,NR,PL,24.0
A,F,HOL,OC7,TOTAL,O-S,NR,SI,33.0
A,F,HOL,OC7,TOTAL,O-S,NR,SK,27.0
A,F,HOL,OC7,TOTAL,P,NR,CH,12.0
A,F,HOL,OC7,TOTAL,P,NR,LV,22.0
A,F,HOL,OC7,TOTAL,P,NR,SI,32.0
A,F,HOL,OC7,TOTAL,P-S,NR,AL,23.0
A,F,HOL,OC7,TOTAL,P-S,NR,BG,26.0
A,F,HOL,OC7,TOTAL,P-S,NR,CH,17.0
A,F,HOL,OC7,TOTAL,P-S,NR,CZ,27.0
A,F,HOL,OC7,TOTAL,P-S,NR,DE,22.0
A,F,HOL,OC7,TOTAL,P-S,NR,EE,21.0
A,F,HOL,OC7,TOTAL,P-S,NR,ES,25.0
A,F,HOL,OC7,TOTAL,P-S,NR,LT,22.0
A,F,HOL,OC7,TOTAL,P-S,NR,LV,22.0
A,F,HOL,OC7,TOTAL,P-S,NR,NL,14.0
A,F,HOL,OC7,TOTAL,P-S,NR,NO,20.0
A,F,HOL,OC7,TOTAL,P-S,NR,PL,24.0
A,F,HOL,OC7,TOTAL,P-S,NR,SI,33.0
A,F,HOL,OC7,TOTAL,P-S,NR,SK,26.0
A,F,HOL,OC7,TOTAL,Q,NR,BG,30.0
A,F,HOL,OC7,TOTAL,Q,NR,CH,18.0
A,F,HOL,OC7,TOTAL,Q,NR,CZ,27.0
A,F,HOL,OC7,TOTAL,Q,NR,DE,18.0
A,F,HOL,OC7,TOTAL,Q,NR,ES,28.0
A,F,HOL,OC7,TOTAL,Q,NR,LV,22.0
A,F,HOL,OC7,TOTAL,Q,NR,NL,14.0
A,F,HOL,OC7,TOTAL,Q,NR,NO,18.0
A,F,HOL,OC7,TOTAL,Q,NR,PL,24.0
A,F,HOL,OC7,TOTAL,Q,NR,SI,34.0
A,F,HOL,OC7,TOTAL,Q,NR,SK,28.0
A,F,HOL,OC7,TOTAL,R,NR,CH,18.0
A,F,HOL,OC7,TOTAL,R,NR,DE,27.0
A,F,HOL,OC7,TOTAL,R,NR,EE,24.0
A,F,HOL,OC7,TOTAL,R,NR,NO,20.0
A,F,HOL,OC7,TOTAL,S,NR,AL,21.0
A,F,HOL,OC7,TOTAL,S,NR,BG,21.0
A,F,HOL,OC7,TOTAL,S,NR,CH,16.0
A,F,HOL,OC7,TOTAL,S,NR,CZ,27.0
A,F,HOL,OC7,TOTAL,S,NR,DE,20.0
A,F,HOL,OC7,TOTAL,S,NR,ES,19.0
A,F,HOL,OC7,TOTAL,S,NR,LT,22.0
A,F,HOL,OC7,TOTAL,S,NR,LV,22.0
A,F,HOL,OC7,TOTAL,S,NR,NL,12.0
A,F,HOL,OC7,TOTAL,S,NR,NO,22.0
A,F,HOL,OC7,TOTAL,S,NR,PL,24.0
A,F,HOL,OC7-9,GE10,B,NR,AL,
A,F,HOL,OC7-9,GE10,B,NR,AT,19.0
A,F,HOL,OC7-9,GE10,B,NR,BA,26.0
A,F,HOL,OC7-9,GE10,B,NR,BE,
A,F,HOL,OC7-9,GE10,B,NR,BG,30.0
A,F,HOL,OC7-9,GE10,B,NR,CH,16.0
A,F,HOL,OC7-9,GE10,B,NR,CY,
A,F,HOL,OC7-9,GE10,B,NR,CZ,29.0
A,F,HOL,OC7-9,GE10,B,NR,DE,18.0
A,F,HOL,OC7-9,GE10,B,NR,DK,22.0
A,F,HOL,OC7-9,GE10,B,NR,EA19,22.0
A,F,HOL,OC7-9,GE10,B,NR,EA20,22.0
A,F,HOL,OC7-9,GE10,B,NR,EE,20.0
A,F,HOL,OC7-9,GE10,B,NR,EL,24.0
A,F,HOL,OC7-9,GE10,B,NR,ES,15.0
A,F,HOL,OC7-9,GE10,B,NR,EU27_2020,26.0
A,F,HOL,OC7-9,GE10,B,NR,FI,22.0
A,F,HOL,OC7-9,GE10,B,NR,FR,
A,F,HOL,OC7-9,GE10,B,NR,HR,
A,F,HOL,OC7-9,GE10,B,NR,HU,27.0
A,F,HOL,OC7-9,GE10,B,NR,IE,
A,F,HOL,OC7-9,GE10,B,NR,IT,23.0
A,F,HOL,OC7-9,GE10,B,NR,LT,23.0
A,F,HOL,OC7-9,GE10,B,NR,LV,22.0
A,F,HOL,OC7-9,GE10,B,NR,MT,
A,F,HOL,OC7-9,GE10,B,NR,NL,
A,F,HOL,OC7-9,GE10,B,NR,NO,25.0
A,F,HOL,OC7-9,GE10,B,NR,PL,25.0
A,F,HOL,OC7-9,GE10,B,NR,PT,
A,F,HOL,OC7-9,GE10,B,NR,RO,29.0
A,F,HOL,OC7-9,GE10,B,NR,RS,28.0
A,F,HOL,OC7-9,GE10,B,NR,SE,27.0
A,F,HOL,OC7-9,GE10,B,NR,SI,27.0
A,F,HOL,OC7-9,GE10,B,NR,SK,28.0
A,F,HOL,OC7-9,GE10,B-E,NR,AL,22.0
A,F,HOL,OC7-9,GE10,B-E,NR,AT,23.0
A,F,HOL,OC7-9,GE10,B-E,NR,BA,22.0
A,F,HOL,OC7-9,GE10,B-E,NR,BE,20.0
A,F,HOL,OC7-9,GE10,B-E,NR,BG,23.0
A,F,HOL,OC7-9,GE10,B-E,NR,CH,22.0
A,F,HOL,OC7-9,GE10,B-E,NR,CY,23.0
A,F,HOL,OC7-9,GE10,B-E,NR,CZ,26.0
A,F,HOL,OC7-9,GE10,B-E,NR,DE,25.0
A,F,HOL,OC7-9,GE10,B-E,NR,DK,22.0
A,F,HOL,OC7-9,GE10,B-E,NR,EA19,24.0
A,F,HOL,OC7-9,GE10,B-E,NR,EA20,24.0
A,F,HOL,OC7-9,GE10,B-E,NR,EE,22.0
A,F,HOL,OC7-9,GE10,B-E,NR,EL,26.0
A,F,HOL,OC7-9,GE10,B-E,NR,ES,23.0
A,F,HOL,OC7-9,GE10,B-E,NR,EU27_2020,24.0
A,F,HOL,OC7-9,GE10,B-E,NR,FI,22.0
A,F,HOL,OC7-9,GE10,B-E,NR,FR,26.0
A,F,HOL,OC7-9,GE10,B-E,NR,HR,22.0
A,F,HOL,OC7-9,GE10,B-E,NR,HU,27.0
A,F,HOL,OC7-9,GE10,B-E,NR,IE,22.0
A,F,HOL,OC7-9,GE10,B-E,NR,IT,23.0
A,F,HOL,OC7-9,GE10,B-E,NR,LT,23.0
A,F,HOL,OC7-9,GE10,B-E,NR,LV,21.0
A,F,HOL,OC7-9,GE10,B-E,NR,MT,28.0
A,F,HOL,OC7-9,GE10,B-E,NR,NL,17.0
A,F,HOL,OC7-9,GE10,B-E,NR,NO,23.0
A,F,HOL,OC7-9,GE10,B-E,NR,PL,25.0
A,F,HOL,OC7-9,GE10,B-E,NR,PT,24.0
A,F,HOL,OC7-9,GE10,B-E,NR,RO,23.0
A,F,HOL,OC7-9,GE10,B-E,NR,RS,22.0
A,F,HOL,OC7-9,GE10,B-E,NR,SE,26.0
A,F,HOL,OC7-9,GE10,B-E,NR,SI,27.0
A,F,HOL,OC7-9,GE10,B-E,NR,SK,27.0
A,F,HOL,OC7-9,GE10,B-F,NR,AL,22.0
A,F,HOL,OC7-9,GE10,B-F,NR,AT,23.0
A,F,HOL,OC7-9,GE10,B-F,NR,BA,22.0
A,F,HOL,OC7-9,GE10,B-F,NR,BE,19.0
A,F,HOL,OC7-9,GE10,B-F,NR,BG,23.0
A,F,HOL,OC7-9,GE10,B-F,NR,CH,22.0
A,F,HOL,OC7-9,GE10,B-F,NR,CY,23.0
A,F,HOL,OC7-9,GE10,B-F,NR,CZ,26.0
A,F,HOL,OC7-9,GE10,B-F,NR,DE,24.0
A,F,HOL,OC7-9,GE10,B-F,NR,DK,22.0
A,F,HOL,OC7-9,GE10,B-F,NR,EA19,24.0
A,F,HOL,OC7-9,GE10,B-F,NR,EA20,24.0
A,F,HOL,OC7-9,GE10,B-F,NR,EE,22.0
A,F,HOL,OC7-9,GE10,B-F,NR,EL,26.0
A,F,HOL,OC7-9,GE10,B-F,NR,ES,23.0
A,F,HOL,OC7-9,GE10,B-F,NR,EU27_2020,24.0
A,F,HOL,OC7-9,GE10,B-F,NR,FI,21.0
A,F,HOL,OC7-9,GE10,B-F,NR,FR,26.0
A,F,HOL,OC7-9,GE10,B-F,NR,HR,22.0
A,F,HOL,OC7-9,GE10,B-F,NR,HU,27.0
A,F,HOL,OC7-9,GE10,B-F,NR,IE,22.0
A,F,HOL,OC7-9,GE10,B-F,NR,IT,23.0
A,F,HOL,OC7-9,GE10,B-F,NR,LT,23.0
A,F,HOL,OC7-9,GE10,B-F,NR,LV,21.0
A,F,HOL,OC7-9,GE10,B-F,NR,MT,28.0
A,F,HOL,OC7-9,GE10,B-F,NR,NL,17.0
A,F,HOL,OC7-9,GE10,B-F,NR,NO,23.0
A,F,HOL,OC7-9,GE10,B-F,NR,PL,25.0
A,F,HOL,OC7-9,GE10,B-F,NR,PT,24.0
A,F,HOL,OC7-9,GE10,B-F,NR,RO,23.0
A,F,HOL,OC7-9,GE10,B-F,NR,RS,22.0
A,F,HOL,OC7-9,GE10,B-F,NR,SE,26.0
A,F,HOL,OC7-9,GE10,B-F,NR,SI,27.0
A,F,HOL,OC7-9,GE10,B-F,NR,SK,27.0
A,F,HOL,OC7-9,GE10,B-N,NR,AL,22.0
A,F,HOL,OC7-9,GE10,B-N,NR,AT,21.0
A,F,HOL,OC7-9,GE10,B-N,NR,BA,22.0
A,F,HOL,OC7-9,GE10,B-N,NR,BE,16.0
A,F,HOL,OC7-9,GE10,B-N,NR,BG,22.0
A,F,HOL,OC7-9,GE10,B-N,NR,CH,17.0
A,F,HOL,OC7-9,GE10,B-N,NR,CY,24.0
A,F,HOL,OC7-9,GE10,B-N,NR,CZ,26.0
A,F,HOL,OC7-9,GE10,B-N,NR,DE,19.0
A,F,HOL,OC7-9,GE10,B-N,NR,DK,17.0
A,F,HOL,OC7-9,GE10,B-N,NR,EA19,20.0
A,F,HOL,OC7-9,GE10,B-N,NR,EA20,20.0
A,F,HOL,OC7-9,GE10,B-N,NR,EE,21.0
A,F,HOL,OC7-9,GE10,B-N,NR,EL,26.0
A,F,HOL,OC7-9,GE10,B-N,NR,ES,20.0
A,F,HOL,OC7-9,GE10,B-N,NR,EU27_2020,21.0
A,F,HOL,OC7-9,GE10,B-N,NR,FI,21.0
A,F,HOL,OC7-9,GE10,B-N,NR,FR,24.0
A,F,HOL,OC7-9,GE10,B-N,NR,HR,21.0
A,F,HOL,OC7-9,GE10,B-N,NR,HU,26.0
A,F,HOL,OC7-9,GE10,B-N,NR,IE,21.0
A,F,HOL,OC7-9,GE10,B-N,NR,IT,21.0
